3.0,1.0
3.01,1.0
3.02,1.0
3.0300000000000002,1.0
3.04,1.0
3.05,1.0
3.06,1.0
3.0700000000000003,1.0
3.08,1.0
3.09,1.0
3.1,1.0
3.1100000000000003,1.0
3.12,1.0
3.13,1.0
3.14,1.0
3.1500000000000004,1.0
3.16,1.0
3.17,1.0
3.18,1.0
3.1900000000000004,1.0
3.2,1.0
3.21,1.0
3.22,1.0
3.2300000000000004,1.0
3.24,1.0
3.25,1.0
3.2600000000000002,1.0
3.2700000000000005,1.0
3.2800000000000002,1.0
3.29,1.0
3.3000000000000003,1.0
3.3100000000000005,1.0
3.3200000000000003,1.0
3.33,1.0
3.3400000000000003,1.0
3.3500000000000005,1.0
3.3600000000000003,1.0
3.37,1.0
3.3800000000000003,1.0
3.3900000000000006,1.0
3.4000000000000004,1.0
3.41,1.0
3.4200000000000004,1.0
3.4300000000000006,1.0
3.4400000000000004,1.0
3.45,1.0
3.4600000000000004,1.0
3.4700000000000006,1.0
3.4800000000000004,1.0
3.49,1.0
3.5000000000000004,1.0
3.5100000000000007,1.0
3.5200000000000005,1.0
3.5300000000000002,1.0
3.5400000000000005,1.0
3.5500000000000007,1.0
3.5600000000000005,1.0
3.5700000000000003,1.0
3.5800000000000005,1.0
3.5900000000000007,1.0
3.6000000000000005,1.0
3.6100000000000003,1.0
3.6200000000000006,1.0
3.630000000000001,1.0
3.6400000000000006,1.0
3.6500000000000004,1.0
3.6600000000000006,1.0
3.670000000000001,1.0
3.6800000000000006,1.0
3.6900000000000004,1.0
3.7000000000000006,1.0
3.710000000000001,1.0
3.7200000000000006,1.0
3.7300000000000004,1.0
3.7400000000000007,1.0
3.750000000000001,1.0
3.7600000000000007,1.0
3.7700000000000005,1.0
3.7800000000000007,1.0
3.790000000000001,1.0
3.8000000000000007,1.0
3.8100000000000005,1.0
3.8200000000000007,1.0
3.830000000000001,1.0
3.8400000000000007,1.0
3.8500000000000005,1.0
3.8600000000000008,1.0
3.870000000000001,1.0
3.880000000000001,1.0
3.8900000000000006,1.0
3.900000000000001,1.0
3.910000000000001,1.0
3.920000000000001,1.0
3.9300000000000006,1.0
3.940000000000001,1.0
3.950000000000001,1.0
3.960000000000001,1.0
3.9700000000000006,1.0
3.980000000000001,1.0
3.990000000000001,1.0
4.000000000000001,1.0
3.0,0.0
3.01,0.0
3.02,0.0
3.0300000000000002,0.0
3.04,0.0
3.05,0.0
3.06,0.0
3.0700000000000003,0.0
3.08,0.0
3.09,0.0
3.1,0.0
3.1100000000000003,0.0
3.12,0.0
3.13,0.0
3.14,0.0
3.1500000000000004,0.0
3.16,0.0
3.17,0.0
3.18,0.0
3.1900000000000004,0.0
3.2,0.0
3.21,0.0
3.22,0.0
3.2300000000000004,0.0
3.24,0.0
3.25,0.0
3.2600000000000002,0.0
3.2700000000000005,0.0
3.2800000000000002,0.0
3.29,0.0
3.3000000000000003,0.0
3.3100000000000005,0.0
3.3200000000000003,0.0
3.33,0.0
3.3400000000000003,0.0
3.3500000000000005,0.0
3.3600000000000003,0.0
3.37,0.0
3.3800000000000003,0.0
3.3900000000000006,0.0
3.4000000000000004,0.0
3.41,0.0
3.4200000000000004,0.0
3.4300000000000006,0.0
3.4400000000000004,0.0
3.45,0.0
3.4600000000000004,0.0
3.4700000000000006,0.0
3.4800000000000004,0.0
3.49,0.0
3.5000000000000004,0.0
3.5100000000000007,0.0
3.5200000000000005,0.0
3.5300000000000002,0.0
3.5400000000000005,0.0
3.5500000000000007,0.0
3.5600000000000005,0.0
3.5700000000000003,0.0
3.5800000000000005,0.0
3.5900000000000007,0.0
3.6000000000000005,0.0
3.6100000000000003,0.0
3.6200000000000006,0.0
3.630000000000001,0.0
3.6400000000000006,0.0
3.6500000000000004,0.0
3.6600000000000006,0.0
3.670000000000001,0.0
3.6800000000000006,0.0
3.6900000000000004,0.0
3.7000000000000006,0.0
3.710000000000001,0.0
3.7200000000000006,0.0
3.7300000000000004,0.0
3.7400000000000007,0.0
3.750000000000001,0.0
3.7600000000000007,0.0
3.7700000000000005,0.0
3.7800000000000007,0.0
3.790000000000001,0.0
3.8000000000000007,0.0
3.8100000000000005,0.0
3.8200000000000007,0.0
3.830000000000001,0.0
3.8400000000000007,0.0
3.8500000000000005,0.0
3.8600000000000008,0.0
3.870000000000001,0.0
3.880000000000001,0.0
3.8900000000000006,0.0
3.900000000000001,0.0
3.910000000000001,0.0
3.920000000000001,0.0
3.9300000000000006,0.0
3.940000000000001,0.0
3.950000000000001,0.0
3.960000000000001,0.0
3.9700000000000006,0.0
3.980000000000001,0.0
3.990000000000001,0.0
4.000000000000001,0.0
3.5,0.5
3.505,0.495
3.505,0.5
3.505,0.505
3.51,0.49
3.51,0.495
3.51,0.5
3.51,0.505
3.51,0.51
3.515,0.49
3.515,0.495
3.515,0.5
3.515,0.505
3.515,0.51
3.52,0.485
3.52,0.49
3.52,0.495
3.52,0.5
3.52,0.505
3.52,0.51
3.52,0.515
3.525,0.485
3.525,0.49
3.525,0.495
3.525,0.5
3.525,0.505
3.525,0.51
3.525,0.515
3.5300000000000002,0.485
3.5300000000000002,0.49
3.5300000000000002,0.495
3.5300000000000002,0.5
3.5300000000000002,0.505
3.5300000000000002,0.51
3.5300000000000002,0.515
3.535,0.48
3.535,0.485
3.535,0.49
3.535,0.495
3.535,0.5
3.535,0.505
3.535,0.51
3.535,0.515
3.535,0.52
3.54,0.48
3.54,0.485
3.54,0.49
3.54,0.495
3.54,0.5
3.54,0.505
3.54,0.51
3.54,0.515
3.54,0.52
3.545,0.48
3.545,0.485
3.545,0.49
3.545,0.495
3.545,0.5
3.545,0.505
3.545,0.51
3.545,0.515
3.545,0.52
3.55,0.48
3.55,0.485
3.55,0.49
3.55,0.495
3.55,0.5
3.55,0.505
3.55,0.51
3.55,0.515
3.55,0.52
3.555,0.48
3.555,0.485
3.555,0.49
3.555,0.495
3.555,0.5
3.555,0.505
3.555,0.51
3.555,0.515
3.555,0.52
3.56,0.48
3.56,0.485
3.56,0.49
3.56,0.495
3.56,0.5
3.56,0.505
3.56,0.51
3.56,0.515
3.56,0.52
3.565,0.475
3.565,0.48
3.565,0.485
3.565,0.49
3.565,0.495
3.565,0.5
3.565,0.505
3.565,0.51
3.565,0.515
3.565,0.52
3.565,0.525
3.5700000000000003,0.475
3.5700000000000003,0.48
3.5700000000000003,0.485
3.5700000000000003,0.49
3.5700000000000003,0.495
3.5700000000000003,0.5
3.5700000000000003,0.505
3.5700000000000003,0.51
3.5700000000000003,0.515
3.5700000000000003,0.52
3.5700000000000003,0.525
3.575,0.475
3.575,0.48
3.575,0.485
3.575,0.49
3.575,0.495
3.575,0.5
3.575,0.505
3.575,0.51
3.575,0.515
3.575,0.52
3.575,0.525
3.58,0.475
3.58,0.48
3.58,0.485
3.58,0.49
3.58,0.495
3.58,0.5
3.58,0.505
3.58,0.51
3.58,0.515
3.58,0.52
3.58,0.525
3.585,0.475
3.585,0.48
3.585,0.485
3.585,0.49
3.585,0.495
3.585,0.5
3.585,0.505
3.585,0.51
3.585,0.515
3.585,0.52
3.585,0.525
3.59,0.475
3.59,0.48
3.59,0.485
3.59,0.49
3.59,0.495
3.59,0.5
3.59,0.505
3.59,0.51
3.59,0.515
3.59,0.52
3.59,0.525
3.5949999999999998,0.475
3.5949999999999998,0.48
3.5949999999999998,0.485
3.5949999999999998,0.49
3.5949999999999998,0.495
3.5949999999999998,0.5
3.5949999999999998,0.505
3.5949999999999998,0.51
3.5949999999999998,0.515
3.5949999999999998,0.52
3.5949999999999998,0.525
3.6,0.475
3.6,0.48
3.6,0.485
3.6,0.49
3.6,0.495
3.6,0.5
3.6,0.505
3.6,0.51
3.6,0.515
3.6,0.52
3.6,0.525
3.605,0.475
3.605,0.48
3.605,0.485
3.605,0.49
3.605,0.495
3.605,0.5
3.605,0.505
3.605,0.51
3.605,0.515
3.605,0.52
3.605,0.525
3.61,0.475
3.61,0.48
3.61,0.485
3.61,0.49
3.61,0.495
3.61,0.5
3.61,0.505
3.61,0.51
3.61,0.515
3.61,0.52
3.61,0.525
3.615,0.475
3.615,0.48
3.615,0.485
3.615,0.49
3.615,0.495
3.615,0.5
3.615,0.505
3.615,0.51
3.615,0.515
3.615,0.52
3.615,0.525
3.62,0.475
3.62,0.48
3.62,0.485
3.62,0.49
3.62,0.495
3.62,0.5
3.62,0.505
3.62,0.51
3.62,0.515
3.62,0.52
3.62,0.525
3.625,0.475
3.625,0.48
3.625,0.485
3.625,0.49
3.625,0.495
3.625,0.5
3.625,0.505
3.625,0.51
3.625,0.515
3.625,0.52
3.625,0.525
3.63,0.475
3.63,0.48
3.63,0.485
3.63,0.49
3.63,0.495
3.63,0.5
3.63,0.505
3.63,0.51
3.63,0.515
3.63,0.52
3.63,0.525
3.635,0.475
3.635,0.48
3.635,0.485
3.635,0.49
3.635,0.495
3.635,0.5
3.635,0.505
3.635,0.51
3.635,0.515
3.635,0.52
3.635,0.525
3.64,0.475
3.64,0.48
3.64,0.485
3.64,0.49
3.64,0.495
3.64,0.5
3.64,0.505
3.64,0.51
3.64,0.515
3.64,0.52
3.64,0.525
3.645,0.475
3.645,0.48
3.645,0.485
3.645,0.49
3.645,0.495
3.645,0.5
3.645,0.505
3.645,0.51
3.645,0.515
3.645,0.52
3.645,0.525
3.65,0.47
3.65,0.475
3.65,0.48
3.65,0.485
3.65,0.49
